Title,Price,RAM,CPU,Model,Brand,GPU,Screen Size,Storage,Collection Date
2024 HP Pavilion Laptop 15 Touch 12th Gen Intel i3 32GB RAM & 1TB SSD Win 11 Pro,$489.00 ,32 GB,Intel 12th Generation Core i3,Hp Pavilion 15,HP,Intel UHD Graphics,15.6 inches,1 TB,1/29/2025 22:23
"HP ProBook X360 11 G2 Touchscreen Laptop 11.6"" Core i5 8GB RAM 128GB Windows 10",$119.40/ea,8 GB,Intel Core i5-7Y54,HP ProBook X360 11 G2 EE,HP,Intel UHD Graphics,11.6 in,128 GB,1/29/2025 22:22
"HP ProBook 11 G2 Laptop PC Computer 11.6"" Core i3 8GB RAM 128GB SSD Windows 10",$95.33 ,8 GB,Intel Core i3-6100U,HP ProBook 11 G2,HP,Intel HD Graphics 520,11.6 in,128 GB,1/29/2025 22:22
"~CLEARANCE~ 14"" Dell Latitude Laptop PC: 16GB RAM! 1TB HDD! Windows 10!",$159.95/ea,16 GB,Intel Core i5 2nd Gen.,Dell Latitude E6420,Dell,Intel HD Graphics,14 in,N/A,1/29/2025 22:23
"HP EliteBook 830 G7 Laptop PC 13.3"" 1920x1080 Core i7 32 GB DDR4 256 GB SSD",US $284.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:22
HP X360 11 G4 2-in-1 Touchscreen Laptop Core i5 8GB RAM 128GB SSD Windows 11,US $147.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
CHUWI 14.1'' Laptop- Intel Celeron - 8GB Memory - 256GB SSD - Natural Gray,US $129.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
"Dell Latitude 3310 2-in-1 Laptop 13.3"" Core i5 8GB RAM 256GB SSD Windows 11",$196.05 ,8 GB,Intel Core i5-8265U,Dell Latitude 3310 2-in-1,Dell,Intel HD Graphics 520,13.3 in,256 GB,1/29/2025 22:23
"14"" Dell Latitude PC Laptop: Intel i5! 16GB Ram! 1 TB SSD! Windows 10! Webcam!",$188.95 ,16 GB,Intel i5 Dual Core,Dell Latitude E5420,Dell,Intel HD Graphics,14 in,1 TB,1/29/2025 22:22
CHUWI FreeBook 13.5'' Touchscreen Windows 11 Laptop Intel N5100 12G RAM 512G SSD,$238.49 ,12 GB,Intel Celeron N5100,Freebook,CHUWI,"Intel UHD Graphics, 350MHz-800MHz",13.5 in,512 GB,1/29/2025 22:23
HP EliteBook 840 G10 Touchscreen Core i7 1370P 32GB RAM 512B SSD Win 11 Pro 2028,$599.00 ,32GB Ram,Intel Core i7-1370P - 14 Cores,HP Elitebook 840 G10,HP,Intel Iris Xe Graphics,14,512GB,1/29/2025 22:22
"New Open Box Dell Latitude 5320 13.3"" i7-1185G7 3GHz 16GB 256GB Laptop",$360.00 ,16 GB,Intel Core i7 11th Gen.,Dell 5320,Dell,N/A,13.3 in,256 GB,1/29/2025 22:23
"~CLEARANCE~ 15.6"" Dell Latitude Laptop: Intel i5! 16GB RAM~256GB SSD! Windows 10",$179.95 ,16 GB,Intel Core i5 6th Gen.,Dell Latitude 3560,Dell,Intel HD Graphics,15.6 in,256 GB,1/29/2025 22:22
"15.6"" Dell Latitude Laptop: Intel i5 Dual Core! 16GB Ram! 512GB SSD! Windows 10!",$179.99 ,16 GB,Intel Core i5 2nd Gen.,Dell Latitude E5520,Dell,Intel HD Graphics,15.6 in,512 GB,1/29/2025 22:23
"Dell Latitude Laptop PC Computer 13.3"" HD Core i3 16GB RAM 128GB SSD Windows 11",$119.40 ,16 GB,Intel Core i3-8145U,Dell Latitude 3310,Dell,Intel HD Graphics 520,13.3 in,128 GB,1/29/2025 22:22
CHUWI 14.1'' Laptop- Intel Celeron - 8GB Memory - 256GB SSD - Natural Gray,US $129.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
"Lenovo ThinkPad W530 Laptop i7 3840QM 2.80GHZ 15.6"" FHD 16GB RAM NO HDD/BATTERY",US $129.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
"ASUS ROG Ally 7"" Touch Gaming Laptop AMD Ryzen Z1 Extreme 16GB 512GB SSD W11H",$379.99 ,16 GB,AMD Ryzen Z1 Extreme,ROG Ally-1,ASUS,AMD Radeon Graphics,7 in,512 GB,1/29/2025 22:23
Dell Latitude 3420 14” FHD Core i7 11th Gen 16GB RAM 512GB SSD Windows 11 Pro,$337.68 ,16 GB,Intel Core i7-1165G7,Dell Latitude 3420,Dell,Intel Iris Xe Graphics,14 in,512 GB,1/29/2025 22:23
"14"" Lenovo Thinkpad Laptop PC: Touch Intel i7 6th Gen 8GB RAM 256GB SSD Windows!",$229.99 ,8 GB,Intel Core i7 6th Gen.,Lenovo ThinkPad X1 Yoga,Lenovo,Intel® HD Graphics 520,14 in,256 GB,1/29/2025 22:23
"Lenovo 14"" FHD Laptop - Core i3 - 8GB RAM - 256GB Storage - Win 11 (82QC006KUS)",$219.99 ,8 GB,Intel Core i3 i3-1215U,82QC006KUS,Lenovo,Intel UHD Graphics,14 in,256 GB,1/29/2025 22:23
"Dell Latitude Laptop 14"" Core i7 11th Gen 4.8GHz 16GB RAM 512GB SSD Windows 11",$328.37 ,16 GB,Intel Core i7-1185G7,Dell Latitude 5420,Dell,Intel Iris Xe Graphics,14 in,512 GB,1/29/2025 22:23
"Dell Latitude Laptop PC Computer 11.6"" Intel Pentium Windows 10 4GB RAM 64GB SSD",$87.80 ,4 GB,Intel Pentium Silver N5000,Dell Latitude 3190,HP,Intel HD Graphics 600,11.6 in,64 GB,1/29/2025 22:22
"ASUS CX1500CKA 15.6"" FHD NanoEdge Intel N4500 8GB 64GB Military Grade Chromebook",$109.00 ,8 GB,Intel Celeron N4500,CX1500CKA-WB84F,ASUS,Intel UHD Graphics,15.6 in,64 GB,1/29/2025 22:23
10'' Mini Laptop Windows 11 Notebook 8GB+128GB Intel Celeron Quad-Core with WiFi,US $181.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
"Dell Inspiron 3520 15.6"" FHD Touch i5-1235U 16GB 512GB SSD Webcam Win 11 S Black",$426.87/ea,16 GB,Intel Core i5 12th Gen.,Dell Inspiron 15 3520,Dell,N/A,15.6 in,512 GB,1/29/2025 22:23
"HP Victus Gaming 15.6"" 144Hz FHD Core i5-12450H 16GB 512GB SSD GeForce RTX 3050",$538.47 ,16 GB,Intel Core i5 12th Gen.,Victus Gaming,HP,NVIDIA GeForce RTX 3050,15.6 in,512 GB,1/29/2025 22:23
"New ACER Aspire 3 15.6"" FHD Laptop Ryzen 7 5700U AMD Radeon 16GB RAM 512GB SSD",$389.00 ,16 GB,AMD Ryzen 7 5700U,Acer Aspire 3,Acer,AMD Radeon Graphics,15.6 in,512 GB,1/29/2025 22:23
"New ACER Aspire 3 15.6"" FHD Laptop Ryzen 7 5700U AMD Radeon 16GB RAM 512GB SSD",$389.00 ,16 GB,AMD Ryzen 7 5700U,Acer Aspire 3,Acer,AMD Radeon Graphics,15.6 in,512 GB,1/29/2025 22:23
"HP Laptop 14"" HD Intel Core i3-1115G4 32GB 1TB SSD Webcam Windows 11 Silver",$315.27 ,32 GB,Intel Core i3-1115G4,HP 14,HP,Intel UHD Graphics,14 in,1 TB,1/29/2025 22:23
"~OVERSTOCK~ 15.6"" Lenovo ThinkPad Laptop: Intel i5! 16GB RAM! 256GB SSD! Webcam!",$169.99 ,16 GB,Intel Core i5 4th Gen.,Lenovo Thinkpad T540p,Lenovo,Intel HD Graphics,15.6 in,256 GB,1/29/2025 22:23
"Dell Latitude 5580 15.6"" Intel i5 i5-7300U 8GB 128GB Windows 10 Pro",$134.99 ,8 GB,Intel Core i5 7th Gen.,Dell Latitude 5580,Dell,Intel HD Graphics,15.6 in,128 GB,1/29/2025 22:23
"Lenovo ThinkPad Z16 Gen 1 16"" Notebook AMD Ryzen 7 PRO 16GB 1TB SSD RAM Grey",$649.99 ,16 GB,AMD Ryzen 7,21D4S02A00,Lenovo,AMD Radeon Graphics,16 in,1 TB,1/29/2025 22:23
"Microsoft Surface Laptop Studio 14.4"" Touchscreen Intel i5 16GB RAM 256GB SSD",$699.00 ,N/A,11th generation Intel Core i5 processor,N/A,Microsoft,N/A,14.1in.,256GB,1/29/2025 22:23
ideapad gaming 3 lenovo,$521.50 ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
"2024 ASUS Vivobook 16"" Laptop 10-Core Intel i7-1355U 24GB RAM 1TB SSD Win 11 Pro",$659.00 ,24 GB,Intel Core i7-1355U,ASUS VivoBook,ASUS,Intel Iris Xe Graphics,16 in,1 TB,1/29/2025 22:22
"HP ZBook Studio G4 15.6"" FHD Laptop Core i7 3.8GHz 16GB RAM 256GB SSD Windows 10",$259.99 ,16 GB,Intel Core i7-7700HQ,HP ZBook Studio G4,HP,Intel HD Graphics 630,15.6 in,256 GB,1/29/2025 22:23
2-in-1 TouchScreen DELL Laptop/Tablet: Intel i5! 8GB RAM~256GB SSD! Windows 11!,$194.95 ,8 GB,Intel Core i5 8th Gen.,Dell Latitude 5290,Dell,Intel HD Graphics,12.5 in,512 GB,1/29/2025 22:23
Dell Laptop Windows 11 Latitude 5490 Intel Core i5 8th Gen 256 SSD 16GB Webcam,$179.00/ea,16 GB,Intel Core i5-8350U,Dell Latitude 5490,Dell,Intel UHD Graphics 620,14.1 in,256 GB,1/29/2025 22:23
Lenovo ThinkPad P53s Laptop 15.6” FHD Core i7 16GB 512GB SSD Windows 11 NVIDIA,$393.06 ,16 GB,Intel Core i7-8665U,Lenovo ThinkPad P53s,Lenovo,NVIDIA Quadro T2000,15.6 in,512 GB,1/29/2025 22:23
"2024 HP Laptop 15.6"" 10-Core Intel i7,Upto 64GB RAM 2TB SSD, Backlit KB, W11 Pro",$599.00 ,Up to 64 GB,Intel Core i7-1355U,HP Flagship,HP,Intel Iris Xe Graphics,15.6 in,Up to 2 TB,1/29/2025 22:22
"~OVERSTOCK~ 15.6"" Lenovo ThinkPad Laptop: Intel i5! 16GB RAM! 256GB SSD! Webcam!",$169.99 ,16 GB,Intel Core i5 4th Gen.,Lenovo Thinkpad T540p,Lenovo,Intel HD Graphics,15.6 in,256 GB,1/29/2025 22:23
ideapad gaming 3 lenovo,$521.50 ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:22
"Dell Latitude 7300 13.3"" FHD Laptop Intel i7-8665U 1.9GHZ 16GB 256GB W10P",$206.99 ,16GB,Intel Core i7-8665U,Dell Latitude 7300,Dell,N/A,"13.3""",256,1/29/2025 22:23
Dell Latitude 7320 Laptop 13.3” FHD Core i7 4.8GHz 16GB RAM 256GB SSD Windows 11,US $292.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:22
"TouchScreen Acer Chromebook C738T 360 hinge 11.6"" Intel 1.6GHZ 4GB 16GB - Good",$54.99 ,4 GB,Intel Celeron,Chromebook C738T-C44Z,Acer,N/A,11.6 in,16 GB,1/29/2025 22:23
"~CD/DVD DRIVE~ 14"" Dell Latitude Laptop PC: intel i5 ! 16GB RAM~750GB Storage!",$139.95/ea,16 GB,Intel Core i5 2nd Gen.,Dell Latitude E5420,Dell,Intel HD Graphics,14 in,N/A,1/29/2025 22:23
Lenovo N23 Laptop Intel 1.60 GHz 4 GB Memory 64 GB HD Wencam Touchscreen Win 10,$84.99 ,4 GB,Intel Celeron,Lenovo N23 Winbook,Lenovo,Intel HD Graphics,11.6 in,64 GB,1/29/2025 22:23
"Lenovo IdeaPad  5 16"" 16IRU9 Touch 2n1 Laptop Core 7 150U - 16GB - 1TB SSD Ob A",$400.00 ,16 GB,Intel Core 7 Processor,Lenovo IdeaPad 5,Lenovo,Intel Iris Xe Graphics,16 in,1 TB,1/29/2025 22:22
Dell Latitude 7490 i5-8350U 16GB RAM 256GB SSD webcam Win 11 Pro,$199.98 ,16 GB,Intel Core i5 8th Gen.,Dell Latitude 7490,Dell,Intel HD Graphics 620,14 in,512 GB,1/29/2025 22:23
"Lenovo Ideapad 5x 2-in-1 14"" OLED Copilot+ PC Snapdragon X Plus 16GB RAM 1TB SSD",$599.99 ,16 GB,Qualcomm Snapdragon X Plus,83GH0009US,Lenovo,Qualcomm Adreno,14 in,1 TB,1/29/2025 22:23
"Lenovo 14"" FHD Laptop Core i3, 8GB RAM, 256GB Storage Win 11 (82QC006KUS) Refurb",$169.99 ,8 GB,Intel Core i3 i3-1215U,82QC006KUS,Lenovo,Intel UHD Graphics,14 in,256 GB,1/29/2025 22:23
"ASUS VivoBook 15.6"" FHD Intel N4020, 4GB, 128GB, W11H, L510MA-WS05",US $155.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
HP Elitebook 840 G6 Laptop Core i7 8565U 16GB RAM 512GB  SSD Win 11 Renewed,GBP 279.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
"HP Laptop 14"" 15.6"" 17.3"" Computer Intel Core i3 i5 i7 Upto 64GB RAM 2TB SSD PC",$229.99 ,N/A,N/A,N/A,HP,N/A,N/A,N/A,1/29/2025 22:22
"HP 17.3"" FHD Notebook AMD Ryzen 5 7430U 8GB RAM 256GB SSD Natural Silver",$359.99 ,N/A,Ryzen 5 7430U,B13H9UA#ABA,HP,N/A,17.3 in,N/A,1/29/2025 22:22
"Dell Latitude 5580 Laptop i7 7820HQ 2.90GHZ 15.6"" FHD 16GB 512GB M.2 Windows 11",$149.99 ,N/A,Intel Core i7 7th Gen.,Latitude,Dell,N/A,15.6 in,512GB,1/29/2025 22:22
HP Elitebook 830 G5 Laptop Intel Core i7 8550U 16GB RAM 512GB SSD Win 11 Renewed,GBP 269.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:22
HP EliteBook 840 G1 14” Laptop PC Computer Core i5 8GB RAM 256GB SSD Windows 10,$127.05 ,8 GB,Intel Core i5-4200U,HP EliteBook 840 G1,HP,Intel HD Graphics 4000,14 in,256 GB,1/29/2025 22:23
"2024 Lenovo IdeaPad Laptop 15.6"" FHD 10-Core Intel i5 24GB RAM 1TB SSD MS Office",US $479.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
"LG gram Pro 16"" 2-in-1 Touchscreen Intel EVO 16T90SP-G.ADB8U1 32GB RAM Laptop Ob",$725.00 ,32 GB,Intel Core Ultra 7,LG gram Pro,LG,N/A,16 in,N/A,1/29/2025 22:23
HP Certified Refurbished: 15.6  Notebook - HD - 1366 x 768 - (Intel N-Series N10,$234.13 ,N/A,Intel N-Series N100,A93VBUAR#ABA,HP,N/A,15.6 in,N/A,1/29/2025 22:23
"15.6"" Dell Latitude Laptop PC: Intel i5! 16GB RAM~1TB SSD! Windows 10 Pro!",US $247.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
"HP EliteBook Revolve 810 G3 11.6"" TOUCH Laptop Core i7 8GB 256GB SSD Win 10 Pro",$149.99 ,8 GB,Intel Core i7 5th Gen.,HP Revolve 810 G3,HP,N/A,11.6 in,256,1/29/2025 22:23
"Lenovo IdeaPad 5i 2-in-1 Core 7-150U 16GB 1TB SSD 16"" FHD+ Touch W11 Home",$489.00 ,16 GB,Intel Core 7-150U,Lenovo IdeaPad 5i 16,Lenovo,Integrated Intel Graphics,16 in,1 TB,1/29/2025 22:22
"HP Notebook Intel Core 3 100U 12GB RAM 512GB NVMe SSD 14.0"" FHD W11H 14-EP1063CL",US $255.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:22
"~CD/DVD Drive~ 14"" Dell Latitude Laptop: Intel i5! 16GB RAM! 500GB HDD!",$144.95 ,16 GB,Intel Core i5 2nd Gen.,Dell Latitude E6420,Dell,Intel HD Graphics,14 in,N/A,1/29/2025 22:23
"HP 17.3"" FHD LAPTOP AMD Ryzen 5 7430U 64GB RAM 4 TB SSD",$500.00 ,64 GB,AMD Ryzen 5,B13H9UA#ABA,HP,AMD Radeon Graphics,17.3 in,4 tb,1/29/2025 22:23
"15.6"" Dell Latitude Laptop PC: Intel i5! 16GB RAM~1TB SSD! Windows 10 Pro!",$247.99 ,16 GB,Intel Core i5 6th Gen.,Dell Latitude 3560,Dell,Intel HD Graphics,15.6 in,1 TB,1/29/2025 22:23
"Lenovo V15 G4 IRU 15.6"" FHD Laptop i3-1315U 16GB RAM 512GB SSD W11P Black -",$389.99 ,16 GB,Intel Core i3 13th Gen.,Lenovo V15 G4 IRU,Lenovo,Intel UHD Graphics,15.6 in,512 GB,1/29/2025 22:23
Dell Latitude 9520 2 In 1 Laptop PC Intel Core i5-11th Gen 16GB Ram 256GB NVMe,$349.99 ,16 GB,Intel Core i5-11th Gen,Dell Latitude 9520,Dell,Intel Iris Xe Graphics,15 Inch,256 GB,1/29/2025 22:23
"Lenovo 300e 11.6"" 2-in-1 Touchscreen Laptop Celeron 4GB RAM 64GB SSD Windows 10",$99.50/ea,4 GB,Intel Celeron N4100,Lenovo 300e 2nd Gen,Lenovo,Intel UHD Graphics 600,11.6 in,64 GB,1/29/2025 22:23
"HP ProBook 440-G9 14"" FHD Intel i5-1235U 32GB RAM 1TB SSD Win10Pro - 687M8UT#ABA",$349.00 ,32 GB,Intel i5-1235U,HP ProBook,HP,Intel Iris Xe Graphics,14 in,1 TB,1/29/2025 22:23
"Acer Aspire 5 Laptop 15.6"" - A515-58PT- Core i5-1335U / 8GB RAM / 512GB SSD New",$295.00 ,8 GB,Intel Core i5 13th Gen.,Acer  Aspire 5,Acer,Intel Iris Xe Graphics,15.6 in,512 GB,1/29/2025 22:23
"Dell Latitude E7470 14"" HD Intel i7-6600U 16GB SSD 512GB Win11 Pro HD -WIFI",$218.98 ,16 GB,Intel Core i7-6600U,Dell Latitude E7470,Dell,Intel HD Graphics 520,14 in,512 GB,1/29/2025 22:23
"HP ProBook 15.6"" Gaming Laptop 64GB RAM 2TB SSD Intel Quad Core i5 3.6GHz DVD+RW",$348.00 ,N/A,Intel Core i5 8th Gen.,HP ProBook,HP,Intel UHD Graphics 620,15.6 in,N/A,1/29/2025 22:23
"HP Laptop Computer EliteBook 440 G4 14"" Core i3 8GB RAM 500GB SSD Windows 11",$185.99 ,8 GB,Intel Core i3 7th Gen.,hp probook 440 g4,HP,Intel HD Graphics 620,14 in,500 GB,1/29/2025 22:22
Bundle 2 Piece Laptop,$31.29 ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
"HP Spectre x360 16t 16 Touch Laptop PC 16"" i7 16GB 512GB SSD Backlit K W11 w/Pen",$639.53 ,16 GB,Intel Core i7 12th Gen.,HP Spectre X360,HP,Intel Iris Xe Graphics,16 in,512 GB,1/29/2025 22:23
"14"" HD Lenovo ThinkPad Laptop PC: Intel i5! 16GB RAM ~ 1TB SSD! Windows 10 Pro!",$199.95/ea,16 GB,Intel Core i5 6th Gen.,Lenovo ThinkPad T460,Lenovo,Intel HD Graphics,14 in,1 TB,1/29/2025 22:23
"Lenovo T460s 14"" Intel i5 12GB 256GB SSD WIN 11 Pro Webcam laptop WIFI CAM",$169.99 ,12gb,Intel Core i5 6th Gen.,T460s,Lenovo,Intel HD Graphics 520,14 in,256gb,1/29/2025 22:22
"15.6"" HP ProBook Laptop PC: Intel i5! 16GB RAM! 1TB SSD! Windows 10 Pro! Webcam!",$228.95 ,16 GB,Intel Core i5 4th Gen.,HP Probook 650 G1,HP,Intel HD Graphics,15.6 in,1 TB,1/29/2025 22:23
"~OVERSTOCK SALE~ 14"" Lenovo ThinkPad Laptop PC: Intel I5 Quad Core! Windows 11",$209.97 ,8 GB,Intel Core i5-8250U,ThinkPad T490S,Lenovo,Intel HD Graphics,14 in,256 GB,1/29/2025 22:23
"HP Pavilion Laptop Computer 16"" 2K Intel Core Ultra 7 16 GB memory; 512 GB SSD",$649.99 ,16 GB,Intel® Core™ Ultra 7 155U (up to 4.8 GHz with Intel® Turbo Boost,HP Pavilion 16 inch Laptop PC 16-af0000 (954S0AV),HP,N/A,"16""",N/A,1/29/2025 22:22
"Lenovo Ideapad Slim 7i 14"" OLED Touch Laptop Ultra 7 155H 32GB 1TB 83D80003US",$679.00 ,32 GB,Intel Core Ultra 7 Processor,Lenovo Slim 7i,Lenovo,N/A,14 in,1 TB,1/29/2025 22:23
CHUWI 14.1'' Laptop Computer PC Windows 11 Home PC 2.8GHz 8GB 256GB HD WIFI,$134.99 ,8 GB,Intel Celeron Processor N4020,CHUWI Herobook Pro,Chuwi,"Intel UHD Graphics 600, 650MHz",N/A,128 GB,1/29/2025 22:23
HP ZBook Studio 15.6 inch G8 Laptop PC Core i7 32GB DDR4 512 GB SSD NVIDIA T1200,$539.99 ,32 GB,11th Gen Intel Core i7-11850H,HP ZBook Studio 15.6 inch G8 Mobile Workstation PC,HP,NVIDIA T1200,"15.6""",512 GB,1/29/2025 22:23
"HP 15-dy4008cy 15.6"" Touch Laptop Intel i5-1155G7 12gb 512gb SSD Win11",$359.99 ,12 GB,Intel Core i5 11th Gen.,15-dy4008cy,HP,N/A,15.6 in,512 GB,1/29/2025 22:23
"Dell ALIENWARE 13 R2 13"" QHD+ Touch i7-6500U GTX 960M 512GB 16GB",US $219.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
Dell Inspiron Plus 16 FHD+ WVA Touch Laptop Ultra 7 155H 32GB 1TB SSD Light Blue,$649.00 ,N/A,N/A,N/A,Dell,N/A,N/A,N/A,1/29/2025 22:23
"HP EliteBook 840 G5 Laptop Intel Core i7-8650U 16GB RAM 256 GB SSD 14.0"" FHD Win",$280.49 ,16GB,Intel Core i7 8th Gen.,840 G5,HP,Intel UHD Graphics 620,14 in,256GB,1/29/2025 22:22
"Fujitsu U749 i7 16G DDR4 RAM 14"" FHD Touch 512GB NMVe M.2 2x BATTERYS Great!",$249.94 ,16 GB,Intel Core i7-8565U,Fujitsu Lifebook U749,Fujitsu,Intel UHD Graphics 620,14 in,500 GB,1/29/2025 22:23
Panasonic Toughbook CF-19 MK3 - 1.20GHz - 128GB SSD - 4GB - Win 10 - UK Keyboard,$123.16 ,4 GB,1.20GHz Intel CPU,Panasonic Toughbook CF-19,Panasonic,N/A,10.4 Touchscreen,128 GB,1/29/2025 22:23
Panasonic Toughbook CF-54 MK2 - FHD Touch - Webcam - 16GB RAM - 512GB SSD - 4G!,GBP 348.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:22
ASUS ROG Strix Gaming Laptop 16'' 165Hz i7-13650HX RTX 4050 16GB DDR5 512GB SSD,US $917.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
"Dell Latitude 7410 14"" FHD Laptop i7-10610u 16GB DDR4 512gb NVMe WIN 11 pro CAM",$279.99 ,16 GB,intel core i7 10610u,Dell Latitude 7410,Dell,Intel UHD Graphics,14 in,512gb,1/29/2025 22:23
"Dell Latitude 5430 14"" Laptop Core i5-1245U 16GB RAM 512GB SSD Win 11 WTY. 08/25",$359.99/ea,16 GB,Intel Core i5 12th Gen.,Dell Latitude 5430,Dell,Intel Iris Xe Graphics,14 in,512 GB,1/29/2025 22:22
ELIDEL,$59.99 ,N/A,AMD A10,N/A,ELIDEL,N/A,4.5 in,N/A,1/29/2025 22:23
"Lenovo ThinkPad X1 Carbon Gen 10 14"" WQUXGA i7-1280P 32GB 512GB 2YR 5G WWAN LTE",$869.00 ,32 GB,Intel Core i7 12th Gen.,Thinkpad X1 Carbon Gen 10,Lenovo,Intel Iris Xe Graphics,14 in,512 GB,1/29/2025 22:22
"14"" Dell Latitude E5420 i5 Dual Core PC Laptop: 16GB Ram 1TB HDD Windows 10",$159.95 ,16 GB,Intel Core i5 2nd Gen.,Dell Latitude E5420,Dell,Intel HD Graphics,14 in,N/A,1/29/2025 22:22
"HP 2024 Newest Laptop 14""HD Intel 4-Core Up to 16GB RAM & 320GB Storage Blue",$229.00 ,Up to 16GB,Intel Celeron N4120,HP Stream,HP,Intel UHD Graphics,14 in,320GB,1/29/2025 22:23
HP ProBook 650 G4 Core i7-8th  8GB Ram 256GB SSD Windows 11 Pro,$159.99 ,4 GB,INTEL CORE I7-8TH GEN,HP ProBook,HP,Intel HD Graphics,14 in,256 GB,1/29/2025 22:23
"Lenovo IdeaPad Slim 5i 16"" Touch Laptop Core 7 150U 16GB 1TB SSD (83FW0001US)",$449.00 ,16 GB,Intel Core 7 Processor,Lenovo IdeaPad 5,Lenovo,Intel Iris Xe Graphics,16 in,1 TB,1/29/2025 22:23
HP EliteBook 840 G6 Laptop PC 16GB DDR4 256GB SSD NVMe 1920x1080 Core i5-8365U,$227.99 ,16 GB,Intel Core i5-8365U,HP EliteBook 840 G6,HP,N/A,"14.0""",256 GB,1/29/2025 22:22
"15.6"" Lenovo ThinkPad Laptop PC: Intel i5! 16GB RAM~512GB SSD! Windows 10 Pro!",$199.95 ,16 GB,Intel Core i5 4th Gen.,Lenovo Thinkpad T540p,Lenovo,Intel HD Graphics,15.6 in,512 GB,1/29/2025 22:22
HP 255 15.6 inch G10 Laptop AMD Ryzen 3 7330U 8 GB DDR4 RAM 128 GB SSD NVMe,$234.99 ,8 GB,AMD Ryzen 3 7330U,HP 255 15.6 inch G10 Notebook PC,HP,AMD Radeon Graphics,"15.6""",128 GB,1/29/2025 22:23
"Dell Latitude 3520 15.6"" FHD Intel i7-1165G7 16GB RAM 512GB NVMe SSD Win 11 Pro",$379.99 ,16 GB,Intel Core i7 11th Gen.,Dell Latitude 3520,Dell,Intel Iris Xe Graphics,15.6 in,512 GB,1/29/2025 22:22
"Lenovo IdeaPad 5 16"" Touch Intel Core 5 120U 1.4GHz CPU 16GB RAM 512GB SSD",$404.96 ,N/A,Intel Core 5 Series 1,IdeaPad 5 2-in-1,Lenovo,Integrated Intel Graphics,16 in,N/A,1/29/2025 22:23
Lenovo 100W Gen 3 Laptop – Open BOX – Model 82HY – WIN 11,$99.00 ,4 GB,AMD 3000 Series,100w Gen 3 Laptop (Lenovo) - Type 82HY,Lenovo,N/A,11.6 in,64 GB,1/29/2025 22:22
"15.6"" Dell Latitude Laptop PC: Intel i5 Quad-Core! 32GB RAM! 1TB SSD! Windows 11",$359.95 ,32 GB,Intel Core i5-8250U,Dell Latitude 5500,Dell,Intel UHD Graphics,15.6 in,1 TB,1/29/2025 22:22
"Lenovo ThinkPad T460 16GB RAM i7-6600U Win 10 Pro 256GB SSD 14"" FHD 1920 x 1080",$219.03 ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
"DELL LATITUDE 7480 Intel Core i7-7600U, 16GB, 256GB SSD",$202.72 ,N/A,Does not apply,N/A,DELL,N/A,13.9 inch,N/A,1/29/2025 22:23
Lenovo Idea Pad Pro 5 16Imh9/ Intel Core ULTO_189H / Gpu Rtx4050 Ram 32gb / 1TB,US $799.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
"Dell Latitude 7420 14"" FHD LT Intel i7-1165G7 2.8GHz 16GB 512GB W11P",$358.99 ,16GB,Intel Core i7-1165G7,latitude 7420,Dell,N/A,"14.0""",512,1/29/2025 22:23
"HP EliteBook 840 G6 Laptop Intel Core i5-8365U 16GB 256GB SSD 14"" Touch W11P",US $227.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/29/2025 22:23
"Dell Latitude 5410 14"" Business Laptop Core i5 16GB RAM 256GB SSD Windows 11 Pro",$248.23 ,16 GB,Intel Core i5-10210U,Dell Latitude 5410,Dell,Intel UHD Graphics,14 in,256 GB,1/29/2025 22:23
