title,price,image_url,promo,coupon,collection_date
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:22:25
"2K Webcam for PC with Microphone & Light & Privacy Cover, Web Camera for Desktop Computer/Laptop/Monitor/Mac, USB Streaming Camera for Zoom/Skype/Teams/Video Calling/Studying and Conference",$49.99,https://m.media-amazon.com/images/I/61sUCFcktXL._AC_UY218_.jpg,"Thu, Jan 23",$10.00 off coupon applied,2025-01-12 19:22:25
Title not available,$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_SX148_SY213_QL70_.jpg,No promotion,30% off coupon applied,2025-01-12 19:22:36
Title not available,$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:22:36
Title not available,$849.99,https://m.media-amazon.com/images/I/71fBFBDNPXL._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:22:36
Title not available,$21.99,https://m.media-amazon.com/images/I/51OAPEgD2pL._AC_SX148_SY213_QL70_.jpg,No promotion,15% off coupon applied,2025-01-12 19:22:36
Title not available,$66.49,https://m.media-amazon.com/images/I/61vD4HuspwL._AC_SX148_SY213_QL70_.jpg,No promotion,$15.00 off coupon applied,2025-01-12 19:22:36
"17.3 Inch Laptops Computer, Laptop with Celeron J4105 Processor(up to 2.5 GHz), 8GB DDR4 256GB SSD Notebook, 8000mAh, Webcam, Mini HDMI, Dual WiFi, Type-C, USB3.2 * 2(Gray)",$849.99,https://m.media-amazon.com/images/I/71fBFBDNPXL._AC_UY218_.jpg,"Thu, Jan 23",No coupon,2025-01-12 19:22:53
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:22:53
"TPV 16"" Laptop Computer Intel Core i5, 16GB RAM, 512GB SSD, MS Office 2024, IPS(1920 x 1200) 16:10 Display, Windows 11 Pro Notebook PC with BT5.0 Wi-Fi, 3xUSB A, HDMI, RJ45, Backlit Keyboard, Gray",$329.00,https://m.media-amazon.com/images/I/81StbXTGn1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:22:53
"15.6 Inch Laptop Computer,16GB RAM 512GB SSD,N5095 4C/4T Processor(up to 2.9Ghz),UHD Graphics,15.6” FHD 1920 * 1080 Display,WiFi 5,BT5.0,Backlit Keyboard,Fingerprint Unlock",$319.99,https://m.media-amazon.com/images/I/71iaWd+RTKL._AC_UY218_.jpg,"Wed, Jan 22",$50.00 off coupon applied,2025-01-12 19:22:53
"StarTech.com HPE J9283B Compatible 3m 10G SFP+ to SFP+ DAC Twinax - 10GbE SFP+ Copper DAC 10 Gbps Low Power Passive Mini GBIC/Transceiver Module DAC Firepower 1040 (J9283BST), (3m/9.8ft)",$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:22:53
"15.6 Inch Laptop 4 GB RAM 128 GB SSD, Celeron N4000 Processor, FHD 1920 x 1080 IPS Display, Traditional Laptop with 2.4G/5G WiFi, Bluetooth 5.2, HDMI for Students and Business",$299.99,https://m.media-amazon.com/images/I/71uiG7fxrNL._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:22:53
"Compressed Air Duster, Electric Air Duster 150000RPM, Powerful Replace Compressed Air Can - No Canned Air Duster, Portable Air Blower for Deep Computer Clean, Keyboard, Car, Home, Office",$39.99,https://m.media-amazon.com/images/I/7145tZYg+yL._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:23:05
"Kepmem 10 Pack 8GB USB Flash Drive, 8 GB Multipack USB 2.0 Memory Stick Thumb Drives Jump Drive Pen Drive Bulk with Lanyard for PC Laptop Computer",$24.11,https://m.media-amazon.com/images/I/71mD37xLnuL._AC_UY218_.jpg,"Fri, Jan 24",$4.00 off coupon applied,2025-01-12 19:23:05
"17.3 Inch Laptops Computer, Laptop with Celeron J4105 Processor(up to 2.5 GHz), 8GB DDR4 256GB SSD Notebook, 8000mAh, Webcam, Mini HDMI, Dual WiFi, Type-C, USB3.2 * 2(Gray)",$849.99,https://m.media-amazon.com/images/I/71fBFBDNPXL._AC_UY218_.jpg,"Thu, Jan 23",No coupon,2025-01-12 19:23:05
"Mini PC, 1 Year Office 365, Intel Quad-Core N100(Up to 3.4GHz), 16GB(4GB) RAM 640GB SSD(128GB+512GB), Dual LAN Mini Desktop Computers Windows 11, 4K Triple Display, Type-C, WiFi 6, BT 5.2 Micro PC",$349.99,https://m.media-amazon.com/images/I/71YOOheNucL._AC_UY218_.jpg,"Wed, Jan 22",$100.00 off coupon applied,2025-01-12 19:23:05
"StarTech.com HPE J9283B Compatible 3m 10G SFP+ to SFP+ DAC Twinax - 10GbE SFP+ Copper DAC 10 Gbps Low Power Passive Mini GBIC/Transceiver Module DAC Firepower 1040 (J9283BST), (3m/9.8ft)",$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:23:05
"15.6 Inch Laptop 4 GB RAM 128 GB SSD, Celeron N4000 Processor, FHD 1920 x 1080 IPS Display, Traditional Laptop with 2.4G/5G WiFi, Bluetooth 5.2, HDMI for Students and Business",$299.99,https://m.media-amazon.com/images/I/71uiG7fxrNL._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:23:05
"Air Duster, Perfect Replacement for Compressed Air Canisters, Keyboard Cleaner, Computer Cleaner, Cordless Air Duster, Up to 150,000 RPM, 9000mAh Duster",$29.99,https://m.media-amazon.com/images/I/71BoqxwM-1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:23:15
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:23:15
"Mini PC N7A Intel Core i5-12450H up to 4.4GHz (8C/12T), 16GB DDR4 RAM 512GB NVMe SSD Windows 11 Pro Computers, USB 3.2/Type-C/WiFi 6/BT5.2/RJ45 2.5G/4K Triple Display Desktop PC",$359.00,https://m.media-amazon.com/images/I/61UiMdk5E7L._AC_UY218_.jpg,"Wed, Jan 22",$30.00 off coupon applied,2025-01-12 19:23:15
"Mini PC, 1 Year Office 365, Intel Quad-Core N100(Up to 3.4GHz), 16GB(4GB) RAM 640GB SSD(128GB+512GB), Dual LAN Mini Desktop Computers Windows 11, 4K Triple Display, Type-C, WiFi 6, BT 5.2 Micro PC",$349.99,https://m.media-amazon.com/images/I/71YOOheNucL._AC_UY218_.jpg,"Wed, Jan 22",$100.00 off coupon applied,2025-01-12 19:23:15
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:23:15
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:23:15
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:23:33
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:23:33
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:23:33
"StarTech.com HPE J9283B Compatible 3m 10G SFP+ to SFP+ DAC Twinax - 10GbE SFP+ Copper DAC 10 Gbps Low Power Passive Mini GBIC/Transceiver Module DAC Firepower 1040 (J9283BST), (3m/9.8ft)",$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:23:33
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:23:33
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:23:47
"KTC 32 Inch 2K Computer Monitor, IPS 1440p Monitor with Ultra-Thin Bezels, HDR10, Freesync/G-sync, HDMI/DP Ports, Tilt Adjustable, Eyecare, Ideal for Business, Office, and Casual Gaming",$159.99,https://m.media-amazon.com/images/I/71kq6VCwc3L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:23:47
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:23:47
"DreamQuest Mini Desktop Computer Windows 11 Pro Preinstalled, Intel 12th N95 (up to 3.4GHz) Mini Pc with 16GB RAM 512GB M.2 SSD, USB3.2, BT4.2,WiFi 5,4k HDMI, Gigabit Port for Home Office",$199.99,https://m.media-amazon.com/images/I/515sHKPX5FL._AC_UY218_.jpg,"Wed, Jan 22",$30.00 off coupon applied,2025-01-12 19:23:47
"StarTech.com HPE J9283B Compatible 3m 10G SFP+ to SFP+ DAC Twinax - 10GbE SFP+ Copper DAC 10 Gbps Low Power Passive Mini GBIC/Transceiver Module DAC Firepower 1040 (J9283BST), (3m/9.8ft)",$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:23:47
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:23:47
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:24:00
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:24:00
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:24:00
"Mini PC, 1 Year Office 365, Intel Quad-Core N100(Up to 3.4GHz), 16GB(4GB) RAM 640GB SSD(128GB+512GB), Dual LAN Mini Desktop Computers Windows 11, 4K Triple Display, Type-C, WiFi 6, BT 5.2 Micro PC",$349.99,https://m.media-amazon.com/images/I/71YOOheNucL._AC_UY218_.jpg,"Wed, Jan 22",$100.00 off coupon applied,2025-01-12 19:24:00
"StarTech.com HPE J9283B Compatible 3m 10G SFP+ to SFP+ DAC Twinax - 10GbE SFP+ Copper DAC 10 Gbps Low Power Passive Mini GBIC/Transceiver Module DAC Firepower 1040 (J9283BST), (3m/9.8ft)",$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:24:00
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:24:00
Title not available,$849.99,https://m.media-amazon.com/images/I/71fBFBDNPXL._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:24:14
Title not available,$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:24:14
Title not available,$21.99,https://m.media-amazon.com/images/I/51OAPEgD2pL._AC_SX148_SY213_QL70_.jpg,No promotion,15% off coupon applied,2025-01-12 19:24:14
Title not available,$37.99,https://m.media-amazon.com/images/I/71WUpGFr9XL._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:24:14
Title not available,$24.11,https://m.media-amazon.com/images/I/71mD37xLnuL._AC_SX148_SY213_QL70_.jpg,No promotion,$4.00 off coupon applied,2025-01-12 19:24:14
"StarTech.com HPE J9283B Compatible 3m 10G SFP+ to SFP+ DAC Twinax - 10GbE SFP+ Copper DAC 10 Gbps Low Power Passive Mini GBIC/Transceiver Module DAC Firepower 1040 (J9283BST), (3m/9.8ft)",$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:24:26
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:24:26
"Mini PC N7A Intel Core i5-12450H up to 4.4GHz (8C/12T), 16GB DDR4 RAM 512GB NVMe SSD Windows 11 Pro Computers, USB 3.2/Type-C/WiFi 6/BT5.2/RJ45 2.5G/4K Triple Display Desktop PC",$359.00,https://m.media-amazon.com/images/I/61UiMdk5E7L._AC_UY218_.jpg,"Wed, Jan 22",$30.00 off coupon applied,2025-01-12 19:24:26
"Mini PC, 1 Year Office 365, Intel Quad-Core N100(Up to 3.4GHz), 16GB(4GB) RAM 640GB SSD(128GB+512GB), Dual LAN Mini Desktop Computers Windows 11, 4K Triple Display, Type-C, WiFi 6, BT 5.2 Micro PC",$349.99,https://m.media-amazon.com/images/I/71YOOheNucL._AC_UY218_.jpg,"Wed, Jan 22",$100.00 off coupon applied,2025-01-12 19:24:26
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:24:26
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:24:26
Title not available,$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_SX148_SY213_QL70_.jpg,No promotion,30% off coupon applied,2025-01-12 19:24:43
Title not available,$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:24:43
Title not available,$16.99,https://m.media-amazon.com/images/I/61YISsrdreL._AC_SX148_SY213_QL70_.jpg,No promotion,7% off coupon applied,2025-01-12 19:24:43
Title not available,$849.99,https://m.media-amazon.com/images/I/71fBFBDNPXL._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:24:43
Title not available,$87.63,https://m.media-amazon.com/images/I/61g9aStik-L._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:24:43
Title not available,$79.99,https://m.media-amazon.com/images/I/61W0gYnenML._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:25:01
Title not available,$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:25:01
Title not available,$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_SX148_SY213_QL70_.jpg,No promotion,30% off coupon applied,2025-01-12 19:25:01
Title not available,$66.49,https://m.media-amazon.com/images/I/61vD4HuspwL._AC_SX148_SY213_QL70_.jpg,No promotion,$15.00 off coupon applied,2025-01-12 19:25:01
Title not available,$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_SX148_SY213_QL70_.jpg,No promotion,12% off coupon applied,2025-01-12 19:25:01
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:25:15
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:25:15
"Mini PC N7A Intel Core i5-12450H up to 4.4GHz (8C/12T), 16GB DDR4 RAM 512GB NVMe SSD Windows 11 Pro Computers, USB 3.2/Type-C/WiFi 6/BT5.2/RJ45 2.5G/4K Triple Display Desktop PC",$359.00,https://m.media-amazon.com/images/I/61UiMdk5E7L._AC_UY218_.jpg,"Wed, Jan 22",$30.00 off coupon applied,2025-01-12 19:25:15
"Mini PC, 1 Year Office 365, Intel Quad-Core N100(Up to 3.4GHz), 16GB(4GB) RAM 640GB SSD(128GB+512GB), Dual LAN Mini Desktop Computers Windows 11, 4K Triple Display, Type-C, WiFi 6, BT 5.2 Micro PC",$349.99,https://m.media-amazon.com/images/I/71YOOheNucL._AC_UY218_.jpg,"Wed, Jan 22",$100.00 off coupon applied,2025-01-12 19:25:15
"17.3 Inch Laptops Computer, Laptop with Celeron J4105 Processor(up to 2.5 GHz), 8GB DDR4 256GB SSD Notebook, 8000mAh, Webcam, Mini HDMI, Dual WiFi, Type-C, USB3.2 * 2(Gray)",$849.99,https://m.media-amazon.com/images/I/71fBFBDNPXL._AC_UY218_.jpg,"Thu, Jan 23",No coupon,2025-01-12 19:25:15
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:25:15
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:25:27
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:25:27
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:25:27
"MINISFORUM Mini PC i5 UN1250 Intel Core i5-1250P 12C/16T 16GB DDR4 500GB PCIe4.0 SSD, HDMI2.0/USB Type-C/DisplayPort1.4, 2.5 G RJ45 LAN,Mini Business Computers Auto Power On",$345.99,https://m.media-amazon.com/images/I/51IEEkrFH5L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:25:27
"StarTech.com HPE J9283B Compatible 3m 10G SFP+ to SFP+ DAC Twinax - 10GbE SFP+ Copper DAC 10 Gbps Low Power Passive Mini GBIC/Transceiver Module DAC Firepower 1040 (J9283BST), (3m/9.8ft)",$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:25:27
"17.3 Inch Laptops Computer, Laptop with Celeron J4105 Processor(up to 2.5 GHz), 8GB DDR4 256GB SSD Notebook, 8000mAh, Webcam, Mini HDMI, Dual WiFi, Type-C, USB3.2 * 2(Gray)",$849.99,https://m.media-amazon.com/images/I/71fBFBDNPXL._AC_UY218_.jpg,"Thu, Jan 23",No coupon,2025-01-12 19:25:27
"Laptop, 12GB LPDDR5 RAM, 1TB SSD, 15.6 Inch Laptop Computer, Win 11 Pro, N95 Quad Core Processor, Up to 3.4GHz, Preinstall Office Pro Plus 2024, WiFi 5, BT 5.0, USB-C, Webcam, Fingerprint",$299.00,https://m.media-amazon.com/images/I/71gW+HAenTL._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:25:33
"jumper Laptop, 16GB RAM 128GB EMMC, 512GB SSD, Office 365 One Year, Laptop Computer with N95 CPU, 15.6 Inch FHD IPS 1080P Display, 2.4G+5G WiFi, BT4.2, 38WH Battery, 2 Speakers, Portable Laptops.",$299.99,https://m.media-amazon.com/images/I/7174i6d2pFL._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:25:33
"Light Gaming Laptop Computer for School & Office, 16 inch Laptops, Core i5 CPU, Iris Plus Graphics, 32GB RAM & 1TB SSD, 100% sRGB 1920x1200p IPS FHD 16:10 Display, LAN, WiFi, Bluetooth",$419.99,https://m.media-amazon.com/images/I/71DnuyO5x6L._AC_UY218_.jpg,"Wed, Jan 22",$50.00 off coupon applied,2025-01-12 19:25:33
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:25:33
"StarTech.com HPE J9283B Compatible 3m 10G SFP+ to SFP+ DAC Twinax - 10GbE SFP+ Copper DAC 10 Gbps Low Power Passive Mini GBIC/Transceiver Module DAC Firepower 1040 (J9283BST), (3m/9.8ft)",$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:25:33
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:25:33
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:25:43
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:25:43
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:25:43
"StarTech.com HPE J9283B Compatible 3m 10G SFP+ to SFP+ DAC Twinax - 10GbE SFP+ Copper DAC 10 Gbps Low Power Passive Mini GBIC/Transceiver Module DAC Firepower 1040 (J9283BST), (3m/9.8ft)",$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:25:43
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:25:43
