Title,Price,RAM,CPU,Model,Brand,GPU,Screen Size,Storage,Collection Date
"HP EliteBook x360 1040 G7 14"" Laptop i5 10th Gen 256GB SSD 8GB RAM Win 11 (BR)",$305.96,8 GB,Intel Core i5 10th Gen.,HP EliteBook x360,HP,Intel UHD Graphics,14 in,256 GB,2025-02-08 16:15:38
HP 250 G9 NOTEBOOK 15.6'' HD CPU INTEL CELERON N4500 RAM 4GB SSD 128GB W11 PRO-,EUR 234.40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:03
"HP Laptop Computer 14"" Notebook Quad-core Intel 16GB RAM & 512GB SSD - OPEN BOX",$274.45,16 GB,Intel Pentium Silver N5030,HP 14,HP,Intel UHD Graphics,14 in,512 GB,2025-02-08 16:15:33
"Blackview Windows 11 Laptops 15.6"" Intel 12th N97 16GB+512GB 3.6GHz AceBook 8",US $274.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:11
"Lenovo ThinkPad L470 Laptop PC 14"" HD Core i5 8GB RAM 256GB SSD Windows 10 Pro",$170.12,8 GB,Intel Core i5-6300U,Lenovo ThinkPad L470,Lenovo,Intel HD Graphics 620,14 in,256 GB,2025-02-08 16:15:42
"~CLEARANCE~ 15.6"" Dell Latitude Laptop: Intel i5! 16GB RAM~256GB SSD! Windows 10",$179.95,16 GB,Intel Core i5 6th Gen.,Dell Latitude 3560,Dell,Intel HD Graphics,15.6 in,256 GB,2025-02-08 16:16:09
"New HP ProBook 460 G11 16"" WUXGA Core Ultra 7 155U 64GB 2TB SSD Cam FPR Win11Pro",$873.27,64 GB,Intel Core Ultra (Series 1) Processor,HP ProBook 460 G11,HP,Integrated Intel Graphics,16 in,2 TB,2025-02-08 16:15:53
"14"" Lenovo Thinkpad Laptop PC: Intel i7 8th Gen. 16GB RAM 256GB SSD Windows HD",$224.99,16 GB,Intel Core i7 8th Gen.,Lenovo ThinkPad T480s,Lenovo,Intel® UHD Graphics 620,14 in,256 GB,2025-02-08 16:16:20
Dell Chromebook Laptop Intel 2.6 GHz CPU 4GB Memory 32GB eMMC Bluetooth Webcam,$74.99,4 GB,Intel Celeron,Dell Chromebook 3100,Dell,Intel HD Graphics,11.6 in,32GB,2025-02-08 16:15:58
"Dell 14"" FHD 7490 16gb DDR4 NEW 512gb SSD Core i7 8th gen Win 11 pro Laptop WIFI",US $254.99/ea,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:00
Dell Laptop XPS 13 9370 i5 8GB 256GB W11 Pro GER,$340.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:57
"NEW Lenovo IdeaPad 5 14IRU9 14"" 2-in-1 Laptop Intel Core 5-120U AI 8GB 256GB",$429.98,8 GB,Intel Core 5-120U,Lenovo IdeaPad 5,Lenovo,N/A,14 in,256 GB,2025-02-08 16:15:50
"HP 15-fd0213nr 15.6"" HD Touch Intel Core i3-N305 3.8 GHz 8GB DDR4 256GB SSD W11H",$216.00,8 GB,Intel i3-N305,15-fd0213nr,HP,Intel UHD Graphics,15.6 in,256 GB,2025-02-08 16:16:07
"Dell Latitude 7510 Laptop i7 6820HQ 2.70GHZ 15.6"" FHD 16GB 256GB NVMe Windows 11",$149.99,N/A,Intel Core i7 6th Gen.,Latitude,Dell,N/A,15.6 in,256GB,2025-02-08 16:15:41
"HP 17.3"" FHD Laptop Intel Core i3-1215U 16GB RAM 1TB SSD Win11 Home Silver",$349.00,16 GB,Intel i3-1215U,17-cn2283st,HP,Intel UHD Graphics,17.3 in,1 TB,2025-02-08 16:16:07
"Lenovo IdeaPad Slim 5 Touch 16AHP9 16"" Ryzen7 8845HS 16GB 1TB SSD W11H Excellent",$529.99,16 GB,AMD Ryzen 7 8845HS,Lenovo IdeaPad Slim 5 16AHP9,Lenovo,AMD Radeon 780M,16 in,1 TB,2025-02-08 16:15:58
"HP Elite Dragonfly G2 13.3"" FHD Touch Screen Intel i7-1185G7 16Gb 512Gb 2 in 1",$500.00,16 GB,Intel Core i7 11th Gen.,Elite Dragonfly G2,HP,N/A,13.3 in,512 GB,2025-02-08 16:15:37
"HP EliteBook 830 G7 13.3"" FHD Gaming Laptop PC Intel Core i7 32GB DDR4 256GB SSD",$299.99,32 GB,Intel Core i7-10610U,HP EliteBook 830 G7 Notebook PC,HP,N/A,13.3 in,256 GB,2025-02-08 16:16:08
10'' Windows 11 Mini Laptop Computer 8GB+128GB Intel Celeron Quad-Core with WiFi,$180.99,8 GB,Intel Celeron,N/A,NBD,Intel® UHD Graphics 600,10 in,N/A,2025-02-08 16:15:55
"NEW Lenovo IdeaPad 1i 14"" HD Laptop Intel N4020 4GB RAM 128GB SSD Win 11 - Blue",$164.99,4 GB,N4020,Lenovo Ideapad 1i,Lenovo,Intel UHD Graphics,14 in,128 GB,2025-02-08 16:16:09
"HP 14 Laptop (Core i3 1215U/16GB/Intel UHD Graphics/500GB SSD/14"" HD Display)",$249.99,16 GB,Intel Core i3 12th Gen.,HP 14,HP,Intel UHD Graphics,14 in,512 GB,2025-02-08 16:15:41
"Microsoft Surface Laptop 5 13.5"" i7-1265U 32GB RAM 512GB SSD Black W5S-00001",$849.99/ea,32 GB,Intel Core i7 12th Gen.,Microsoft Surface Laptop 5,Microsoft,Intel Iris Xe Graphics,13.5 in,512 GB,2025-02-08 16:16:01
"Lenovo Thinkpad X380 Yoga 13.3"" | 2 in 1 | i5-8350U | 8GB | 256GB | Touch",$123.84,8 GB,Intel Core i5-8350U,Lenovo ThinkPad X380 Yoga,Lenovo,N/A,13.3 in,256 GB,2025-02-08 16:16:39
HP Chromebook laptop 14a-nf0000nr (9P988UA) Intel N-series 4 GB 64 GB Warranty!!,US $189.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:36
Microsoft Surface Laptop (13.5) Intel Core i5- 128GB/4GB 1769 Platinum FSU-00014,$255.34,N/A,Does not apply,FSU-00014,Microsoft,N/A,13.5 in,N/A,2025-02-08 16:16:14
"HP Elitebook 830 G8 13.3"" FHD TS Laptop Intel i7-1185G7 3GHz 32GB 512GB W11P",$377.49,32GB,Intel Core i7,HP Elitebook 830 G8,HP,N/A,13.3 in,512GB,2025-02-08 16:16:03
"Lenovo ThinkPad T480 14"" FHD i5 8350u 16GB 512gb NVME WIFI CAM WIN 11 PRO laptop",$248.99,16 GB,intel core i5 8th gen,Lenovo ThinkPad T480,Lenovo,N/A,14 in,512 GB,2025-02-08 16:16:06
"Lenovo 11.6"" Touchscreen 2n1 Laptop Intel Pentium 4GB RAM 250GB SSD Windows 10",$123.33,4 GB,Intel Pentium Silver N5000,Lenovo ThinkPad Yoga 11e 5th Gen,Lenovo,Intel HD Graphics 615,11.6 in,250 GB,2025-02-08 16:15:42
"Dell Latitude 7420 2-in-1 Touch 14"" i7-11th Gen 16GB RAM 512GB SSD Windows 11",$350.00,16 GB,Intel Core i7 11th Gen.,Latitude 7420 2-in-1,Dell,Intel Iris Xe Graphics,14 in,512 GB,2025-02-08 16:16:19
"HP 15-dy4009cy 15.6"" Touch Laptop Intel i5-1155G7 12gb 512gb SSD Win11",$359.99,12 GB,Intel Core i5 11th Gen.,15-dy4009cy,HP,N/A,15.6 in,512 GB,2025-02-08 16:16:06
Microsoft Surface Laptop 5 13.5'' (512GB SSD Intel Core i7-1265U 16GB RAM) Touch,US $500.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:54
"Microsoft Surface 15"" Laptop CORE i7 1TB SSD 16GB Win11 TOUCH Black",$699.00,N/A,Intel Core i7 11th Gen.,Microsoft Surface Laptop,Microsoft,N/A,15 in,1 TB,2025-02-08 16:15:55
"Brand New HP 14-dq0052dx 14"" Laptop -- Intel N4120/ 4GB/ 64GB eMMC/Win 11 S Mode",$169.99,4 GB,Intel Celeron,14-dq0052dx,HP,Intel UHD Graphics 600,14 in,64 GB,2025-02-08 16:15:59
"New HP Laptop 14"" HD Intel Celeron N4120 8GB 128GB eMMC Webcam Office 365 Silver",$194.37,8 GB,Intel Celeron N,HP 14,HP,Intel UHD Graphics,14 in,128 GB,2025-02-08 16:16:13
"15.6"" Lenovo ThinkPad Laptop PC: Intel i5! 16GB RAM~480GB SSD! Windows 11 Pro!",$249.95,16 GB,Intel Core i5-8250U,Lenovo ThinkPad E580,Lenovo,Intel HD Graphics,15.6 in,480GB,2025-02-08 16:15:59
"Dell Latitude 5420 Laptop Intel Core i7-1185G7 32GB RAM 512GB SSD 14"" FHD W11P",$334.99,32 GB,Intel Core i7,Dell Latitude 5420,DELL,Intel Iris Xe Graphics,14.0 in,512 GB,2025-02-08 16:16:03
"Lenovo ThinkPad Edge 15 Laptop PC Computer 15.6"" AMD 4GB RAM 500GB Windows 10",$107.31,4 GB,AMD Athlon II P360,Lenovo ThinkPad Edge 15,Lenovo,Intel HD Graphics,15.6 in,N/A,2025-02-08 16:16:18
"14"" Lenovo Thinkpad Laptop PC: Touch Intel i7 6th Gen 8GB RAM 256GB SSD Windows!",$173.99/ea,8 GB,Intel Core i7 6th Gen.,Lenovo ThinkPad X1 Yoga,Lenovo,Intel® HD Graphics 520,14 in,256 GB,2025-02-08 16:15:39
"~CLEARANCE~ 14"" Dell Latitude Laptop PC: 16GB RAM! 1TB HDD! Windows 10!",$159.95,16 GB,Intel Core i5 2nd Gen.,Dell Latitude E6420,Dell,Intel HD Graphics,14 in,N/A,2025-02-08 16:16:23
"Samsung Galaxy Book4 Edge- 16"" AMOLED Touch Laptop Snapdragon X Elite 16GB 512GB",$879.99,16 GB,Snapdragon X Elite,Samsung Galaxy Book4 Edge,Samsung,N/A,16 in,512 GB,2025-02-08 16:16:08
"Sony Vaio SVE141D11L 14"" i5-2 2.5GHz 8GB 256GB SSD DVDRW Laptop,WIN 11P",$155.00,8 GB,Intel Core i5 2nd Gen.,N/A,Sony,N/A,14 in,256 GB,2025-02-08 16:16:25
"Dell Chromebook 3100 Laptop 11.6"" Intel Celeron 4GB RAM 16GB SSD Chrome OS",US $54.17/ea,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:06
"NEW HP 14"" HD Laptop Celeron N4120 4GB RAM 64GB SSD Windows 11 - Snowflake White",$178.95,4 GB,Intel Celeron N,14DQ0052DX,HP,Intel UHD Graphics 600,14 in,64 GB,2025-02-08 16:16:17
"Fujitsu 2-in-1 Touch 13.3"" Business Laptop Core i5 8GB RAM 256GB SSD Windows 11",$198.03,8 GB,Intel Core i5-8350U,Fujitsu Lifebook T938,Fujitsu,Intel UHD Graphics 620,13.3 in,256 GB,2025-02-08 16:15:42
"Lenovo 16"" Touch WQXGA 16GB Ram 13th Gen. Core i7-1355U 5.00GHz 512GB SSD Laptop",$565.49,16 GB,Intel Core i7 13th Gen.,N/A,Lenovo,Intel Iris Xe Graphics,16 in,512 GB,2025-02-08 16:15:45
"Dell Latitude 3330 Laptop Computer 13.3"" Intel Core i3 4GB Ram 320GB Windows 10",$107.31,4 GB,Intel Core i3 2nd Gen.,Dell Latitude 3330,Dell,Intel HD Graphics,13.3 in,Does not apply,2025-02-08 16:16:08
Microsoft 12.3 in Surface 7 Plus Intel i5 1135G7 8GB 256GB SSD Win 11 Pro Laptop,$449.99,8 GB,Intel Core i5 11th Gen.,Microsoft Surface Pro,Microsoft,Intel Iris Xe Graphics,12.3 in,256 GB,2025-02-08 16:15:30
"HP 15.6"" Full-HD Laptop Intel 3.40GHz 4GB Ram 128GB SSD Backlit Keyboard Win 11",US $206.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:20
"Dell Latitude 3550 - Intel i5  RAM 8GB, 256GB SSD - BRAND NEW",$499.99,8 GB,"13th Gen Intel® Core™ i5-1345U, Intel® SIPP®(12 MB cache, 10 core",Dell Latitude 3550,Dell,"13th Gen Intel® Core™ i5-1345U, Intel® SIPP®(12 MB cache, 10 core",15.6 in,256 GB,2025-02-08 16:15:38
"Acer Nitro VN7-791G-73B0 Laptop with Bag, Core i7-4910HQ, 8GB, GeForce 840M",$31.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:19
Chuwi HeroBook Pro 8GB/256GB – 14.1” Laptop,$129.99,N/A,NA,N/A,Chuwi,N/A,14.1 in,N/A,2025-02-08 16:16:14
"HP 17-cn0273st 17.3"" Full HD Laptop intel Core i3-1125G4 8GB RAM 512GB SSD Win11",$259.00,8 GB,Intel i3-1125G4,17-cn0273st,HP,Intel UHD Graphics,17.3 in,512 GB,2025-02-08 16:16:22
"HP 17.3"" FHD Student Laptop 6-Core i3-1215U 32GB 1TB PCIe SSD Webcam Windows 11",$361.77,32 GB,Intel Core i3 12th Gen.,HP 17-cn,HP,Integrated Intel UHD Graphics,17.3 in,1 TB,2025-02-08 16:16:01
"Windows 10 Laptop 10.1""Celeron R Computer Mini Netbook WiFi Webcam (Black)",$89.00/ea,N/A,Intel Celeron,N/A,Unbranded,N/A,10.1 in,N/A,2025-02-08 16:15:44
"HP 17.3"" FHD Student Laptop 6-Core i3-1215U 32GB 1TB PCIe SSD Webcam Windows 11",US $361.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:25
"13.3"" HP EliteBook 2-in-1 Laptop: Intel i5! 8GB RAM! 512GB SSD! Windows 10 Pro!",$249.95,8 GB,Intel Core i5 6th Gen.,HP Elitebook  X360 1030 G2,HP,Intel HD Graphics,13.3 in,512 GB,2025-02-08 16:16:06
"ASUS Vivobook Go 15 Laptop (Ryzen 3 7320U/8GB/Radeon Graphics/512GB/15.6"" FHD)",$219.99,8 GB,AMD Ryzen 5 7000 Series,VivoBook Go,ASUS,AMD Radeon Graphics,15.6 in,512 GB,2025-02-08 16:16:14
"Lenovo ThinkPad T460s Laptop i7 6600U 2.60GHZ 14"" FHD 8GB 512GB M.2 Windows 11",$118.79,N/A,Intel Core i7 6th Gen.,ThinkPad,Lenovo,N/A,14 in,512GB,2025-02-08 16:16:20
Microsoft Surface Laptop 4 15in Touch AMD Ryzen 7 4980U 8GB RAM 256GB Win 11 H,$449.00,N/A,Not Available,N/A,Microsoft,N/A,15,256GB,2025-02-08 16:16:00
"""Dell Precision 7550 Quadro RTX 5000 16GB""","$1,031.77",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:15
"15.6"" DELL Latitude Laptop PC: Intel i7 Eight-Cores! 32GB RAM ~ 1TB NVME SSD!",$439.95,32 GB,Intel Core i7-11850H,Dell Latitude 5521,Dell,Intel UHD Graphics 620,15.6 in,1 TB,2025-02-08 16:16:37
"Dell Latitude 5420 14"" FHD Intel i5-1135G7 2.4GHz 16GB DDR4 256GB SSD Windows 11",$179.99,N/A,Intel Core i5 11th Gen,Latitude,Dell,N/A,14 in,256GB,2025-02-08 16:15:30
"Lenovo IdeaPad Slim 3i 15.6"" Touchscreen FHD Core 5 120U 16GB 1TB SSD W11",$379.00,16 GB,Intel Core 5 120U,Lenovo IdeaPad Slim 3i,Lenovo,Integrated Intel UHD Graphics,15.6 in,1 TB,2025-02-08 16:15:40
Dell Latitude Light Gaming Laptop Core i7 4.20GHz Windows 11 64GB RAM 4TB SSD,$389.99,N/A,Intel Core i7 8th Gen.,Dell Latitude 7490,Dell,Intel UHD Graphics 620,14 in,N/A,2025-02-08 16:15:38
"~CLEARANCE~ 15.6"" HP EliteBook Laptop: Intel i5! Backlit Keyboard! Windows 11!",$289.99,16 GB,Intel Core i5 8th Gen.,HP EliteBook 850 G5,HP,Intel HD Graphics,15.6 in,1 TB,2025-02-08 16:15:43
Dell Latitude 2022/2023 14 QHD+ TOUCH 2-in-1 16GB BUSINESS Laptop,$599.00,N/A,Intel Core i5,"Dell Latitude 14"" 2-in-1 Touch QHD+ Business Laptop",Dell,N/A,14 in,256 GB,2025-02-08 16:15:52
"ASUS CX1500CKA 15.6"" FHD NanoEdge Intel N4500 8GB 64GB Military Grade Chromebook",$109.00,8 GB,Intel Celeron N4500,CX1500CKA-WB84F,ASUS,Intel UHD Graphics,15.6 in,64 GB,2025-02-08 16:16:16
"ASUS VivoBook 17.3"" FHD Laptop Intel Core i5 3.60GHz 8GB RAM 1TB HDD + 128GB SSD",$296.55,8 GB,Intel Core i5 10th Gen.,ASUS VivoBook,ASUS,N/A,17.3 in,128 GB,2025-02-08 16:16:08
Dell Chromebook Laptop Intel 2.6 GHz CPU 4GB Memory 32GB eMMC Bluetooth Webcam,$74.99,4 GB,Intel Celeron,Dell Chromebook 3100,Dell,Intel HD Graphics,11.6 in,32GB,2025-02-08 16:16:28
HP EliteBook 840 G2 14” Laptop PC Computer Core i5 16GB RAM 256GB SSD Windows 10,$182.42,16 GB,Intel Core i5-5200U,HP EliteBook 840 G2,HP,Intel HD Graphics 5500,14 in,256 GB,2025-02-08 16:15:41
"Lenovo ThinkPad Laptop PC 14"" Core i5 8GB RAM 256GB SSD Windows 10 HDMI WiFi",$151.87,8 GB,Intel Core i5-6200U,Lenovo ThinkPad T470,Lenovo,Intel HD Graphics 620,14 in,256 GB,2025-02-08 16:15:39
"ASUS Vivobook S 15 15.6"" 3K OLED, Snapdragon X Plus, 16GB RAM, 512GB SSD, Copilo",$519.99,N/A,Qualcomm Snapdragon X Plus,ASUS VivoBook 15,ASUS,Qualcomm Snapdragon X Elite Adreno,15.6 inches,512 gigabytes,2025-02-08 16:16:26
"HP Essential Laptop Computer 17.3"" FHD Intel Core 7 16 GB memory; 512 GB SSD",$569.99,16 GB,Intel® Core™ 7 150U (up to 5.4 GHz with Intel® Turbo Boost Techno,HP 17.3 inch Laptop PC 17-c4000 (919B9AV),HP,N/A,"17.3""",N/A,2025-02-08 16:16:15
"Lenovo ThinkPad T480s 14"" Laptop i5 8th Gen 500GB NVME 16GB RAM Win 11 Pro FHD",US $237.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:37
"Windows 10 Laptop 10.1""Celeron R Computer Mini Netbook WiFi Webcam (Black)",US $89.00/ea,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:15:43
14” Laptop 8GB RAM 256GB SSD Win11 1920*1200 Full HD Celeron N5805 CPU,$145.00,8 GB,Celeron N5805,N/A,Unbranded,N/A,14 in,256 GB,2025-02-08 16:16:01
"Lenovo ThinkPad T480 14"" FHD i5 8350u 16GB 512gb NVME WIFI CAM WIN 11 PRO laptop",$248.99,16 GB,intel core i5 8th gen,Lenovo ThinkPad T480,Lenovo,N/A,14 in,512 GB,2025-02-08 16:16:24
HP EliteBook 850 G8 15.6 FHD Laptop Intel i5 1145G7 32GB 512GB SSD Win 11 Pro,$434.99,N/A,Intel i5-1145G7,N/A,HP,N/A,15.6 in,N/A,2025-02-08 16:15:35
IBM Thinkpad T42 + Docking + Original Power Supply To Test,$40.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:13
"HP - Envy 2-in-1 -15.6"" FHD TS-  i7-1355U - 16GB RAM - 512GB SSD -15-FE0053DX",$499.99,16 GB,Intel Core i7 13th Gen.,HP Envy 2-in-1,HP,Intel Iris Xe Graphics,15.6 in,512 GB,2025-02-08 16:16:05
"Dell Latitude 14"" FHD Laptop Quad-Core i5 4.4GHz 16GB RAM 256GB SSD Windows 11",$247.55,16 GB,Intel Core i5-1145G7,Dell Latitude 5420,Dell,Intel Iris Xe Graphics,14 in,256 GB,2025-02-08 16:16:22
"14"" HP Elitebook 840 G8, i5-1145G7 2.60GHz, 16GB, 256GB SSD, Touch",$380.00,16 GB,Intel Core i5 11th Gen.,Elitebook 840 G8,HP,Intel Iris Xe Graphics,14 in,256 GB,2025-02-08 16:16:05
"ASUS VivoBook 17.3"" FHD Laptop Intel Core i5 3.60GHz 8GB RAM 1TB HDD + 128GB SSD",$296.55,8 GB,Intel Core i5 10th Gen.,ASUS VivoBook,ASUS,N/A,17.3 in,128 GB,2025-02-08 16:16:25
HP 250 G9 NOTEBOOK 15.6'' HD CPU INTEL CELERON N4500 RAM 4GB SSD 128GB W11 PRO,$242.09,N/A,N/A,N/A,HP,Intel UHD Graphics,N/A,N/A,2025-02-08 16:16:23
HP Chromebook 13G1 Core M5. 8GB RAM 32GB SSD,$87.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:03
"HP EliteBook Laptop Computer 12.5"" Core i5 16GB RAM 128GB SSD Windows 10 Pro",$177.16/ea,16 GB,Intel Core i5-7300U,HP EliteBook 820 G4,HP,Intel HD Graphics 4000,12.5 in,128 GB,2025-02-08 16:16:09
CHUWI CoreBook Pro 13” Intel i3 8G+256G SSD Windows10 Laptop Computer Netbook PC,US $199.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:25
"~CLEARANCE~ 15.6"" Dell Latitude Laptop: Intel i5! 16GB RAM~256GB SSD! Windows 10",$179.95,16 GB,Intel Core i5 6th Gen.,Dell Latitude 3560,Dell,Intel HD Graphics,15.6 in,256 GB,2025-02-08 16:16:10
"Lenovo ThinkPad T480s 14"" Laptop i5 8th Gen 500GB NVME 16GB RAM Win 11 Pro FHD",$237.99,16 GB,Intel Core i5 8th Gen.,Lenovo ThinkPad T480s,Lenovo,Intel UHD Graphics,14 in,500 GB,2025-02-08 16:16:23
Dell Precision 7560 15.6” Laptop 6-Core Xeon W 32GB 512GB SSD Windows 11 NVIDIA,$626.90,32 GB,Intel Xeon W-11855M,Dell Precision 7560,Dell,NVIDIA RTX A2000,15.6 in,512 GB,2025-02-08 16:15:50
"HP 15-fd0213nr 15.6"" HD Touch Intel Core i3-N305 3.8 GHz 8GB DDR4 256GB SSD W11H",$216.00,8 GB,Intel i3-N305,15-fd0213nr,HP,Intel UHD Graphics,15.6 in,256 GB,2025-02-08 16:15:44
"HP 15 Laptop 15.6"" HD Pentium Quad-Core N200 8GB 128GB SSD Webcam Win11 Home Red",$194.37,8 GB,Intel Pentium,HP LAPTOP 15-FD,HP,N/A,15.6 in,128 GB,2025-02-08 16:16:12
"Dell 14"" FHD 7490 16gb DDR4 NEW 512gb SSD Core i7 8th gen Win 11 pro Laptop WIFI",$254.99/ea,16 GB,Intel Core i7 8th Gen.,Dell Latitude 7490,Dell,Intel HD Graphics 620,14 in,512 GB,2025-02-08 16:15:50
HP Certified Refurbished: 17.3  FHD Notebook AMD Ryzen 5 7430U 8GB RAM 256GB SSD,$347.99,N/A,Ryzen 5 7430U,B13H9UA#ABA-REFURB,HP,N/A,"17.3""",N/A,2025-02-08 16:16:15
"NEW Lenovo IdeaPad 5 14IRU9 14"" 2-in-1 Laptop Intel Core 5-120U AI 8GB 256GB",$429.98,8 GB,Intel Core 5-120U,Lenovo IdeaPad 5,Lenovo,N/A,14 in,256 GB,2025-02-08 16:16:20
Gateway GWNC31514-Bk 15.6'' FHD 128GB SSD Intel Core i3-1115G4 3GHz 4GB Laptop,$149.99,4 GB,Intel Core i3 11th Gen.,Gateway GWNC31514-BL,Gateway,Intel UHD Graphics,15.6 in,128 GB,2025-02-08 16:15:59
"New Sealed Lenovo Slim 7i Intel 14"" OLED Touch Laptop CoreUltra5/16G/1TBSSD/WUXA",$629.99,16GB,Intel® Core™ Ultra 5 125H Processor (E-cores up to 3.60 GHz P-cor,Lenovo Slim 7i,Lenovo,Integrated Intel Arc Graphics,14 in,1 TB,2025-02-08 16:15:35
TouchScreen 13.3 DELL Latitude Laptop PC: Intel i5! 8GB RAM ~ 512GB SSD Storage!,$159.95,8 GB,Intel Core i5 4th Gen.,Dell Latitude 3340,Dell,Intel HD Graphics,13.3 in,512 GB,2025-02-08 16:16:27
"Lenovo IdeaPad Slim 5 Touch 16AHP9 16"" Ryzen7 8845HS 16GB 1TB SSD W11H Excellent",$529.99,16 GB,AMD Ryzen 7 8845HS,Lenovo IdeaPad Slim 5 16AHP9,Lenovo,AMD Radeon 780M,16 in,1 TB,2025-02-08 16:16:08
"Blackview Windows 11 Laptops 15.6"" Intel 12th N97 16GB+512GB 3.6GHz AceBook 8",US $274.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:14
10'' Windows 11 Mini Laptop Computer 8GB+128GB Intel Celeron Quad-Core with WiFi,$180.99,8 GB,Intel Celeron,N/A,NBD,Intel® UHD Graphics 600,10 in,N/A,2025-02-08 16:16:10
"NEW Lenovo IdeaPad 1i 14"" HD Laptop Intel N4020 4GB RAM 128GB SSD Win 11 - Blue",$164.99,4 GB,N4020,Lenovo Ideapad 1i,Lenovo,Intel UHD Graphics,14 in,128 GB,2025-02-08 16:16:21
HP ProBook Light Gaming Laptop 1920x1080 4-Core i7 32GB RAM 512GB SSD Windows 11,$375.00,32 GB,Intel Core i7-10510U,HP ProBook 450 G7,HP,Intel UHD Graphics,15.6 in,512 GB,2025-02-08 16:16:06
"Microsoft Surface Laptop 5 13.5"" i7-1265U 32GB RAM 512GB SSD Black W5S-00001",$849.99/ea,32 GB,Intel Core i7 12th Gen.,Microsoft Surface Laptop 5,Microsoft,Intel Iris Xe Graphics,13.5 in,512 GB,2025-02-08 16:16:04
"HP 15 15.6"" Touchscreen Laptop Intel i5-1235U 16GB 512GB SSD WiFi 6 W11H S-Mode",$419.99,N/A,Intel Core i5 12th Gen.,15,HP,Intel UHD Graphics,15.6 in,512 GB,2025-02-08 16:15:41
"Dell Latitude 7420 14"" FHD LT Intel Core i7-1185G7 32GB 512GB W11P Excellent",$339.99,32GB,Intel Core i7-1185G7,latitude 7420,Dell,N/A,"14.0""",512,2025-02-08 16:15:54
"HP Newest 14"" Laptop Intel UP TO 16GB RAM,128GB eMMC Win 11 pro Office Lifetime",$245.99,N/A,Intel Quad-Core N4120,N/A,HP,Intel UHD Graphics,14 in,N/A,2025-02-08 16:16:14
"HP Slim Laptop 14"" 4-Core Intel Core Upto 32GB RAM& 1TB SSD, Win 11 PRO+OFFICE",$299.00,UP to 32GB,Intel Pentium,HP 14 Essential,HP,Intel UHD Graphics,14 in,Up to 1TB,2025-02-08 16:15:40
"Lenovo 2024 Laptop 15.6"" Touchscreen Intel i3-1115G4 Up to 40GB RAM & 2TB SSD",$349.00,Up to 40GB,Intel i3-1115G4,IdeaPad 3i,Lenovo,Intel UHD Graphics,15.6 in,Up to 2TB,2025-02-08 16:16:01
Dell Precision 5550 15.6 in  Laptop Intel i7-10850H 32GB RAM 1TB SSD Win 11 Pro,$544.98,N/A,Intel Core i7-10850H,N/A,Dell Computers,N/A,15.6 in,N/A,2025-02-08 16:15:43
"Dell Latitude 7420 Laptop Intel Core i7-1185G7 32GB RAM 256GB SSD 14"" W11P",$397.99,32 GB,Intel Core i7-1185G7,Dell 7420,Dell,Intel Iris Xe Graphics,14 in,256 GB,2025-02-08 16:15:35
Microsoft Surface Pro 11th Gen Touch 13” Snapdragon X Plus 16GB 512GB SSD,US $859.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:11
"Microsoft Surface Laptop 4 - 15"" i7 11th 8GB 256GB SSD",$379.98,8 GB,Intel Core i7 11th Gen.,Microsoft Surface Laptop 4,Microsoft,Intel Iris Xe Graphics,15 in,256 GB,2025-02-08 16:16:15
"HP 17.3"" TouchScreen Laptop 512GB SSD Intel Pentium 7505 8GB Backlit Keyboard BT",US $396.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-02-08 16:16:09
"Dell Latitude 5580 15.6"" FHD Laptop I7 7600U 512GB SSD 32GB RAM Win 11 Pro Cam",$329.99,512 GB,Intel Core i7 8th Gen.,Dell Latitude 5580,Dell,Intel UHD Graphics 620,15.6 in,512 GB,2025-02-08 16:15:42
